-118.28882225290768,34.02120614549488
-118.28881979463782,34.02117249006374
-118.28881245178586,34.02113940060635
-118.28880031982054,34.021107435918964
-118.28878355651426,34.02107714053358
-118.28876237994774,34.02104903781152
-118.28873706575183,34.021023623304735
-118.28870794362155,34.02100135846862
-118.28867539314624,34.02098266480601
-118.2886398390087,34.0209679185163
-118.28860174561389,34.020957445717286
-118.28856161121519,34.02095151830032
-118.28851996161238,34.020950350470976
-118.2884773435012,34.02095409601913
-118.28843431755834,34.02096284635288
-118.28839145134944,34.02097662932121
-118.28834931214975,34.02099540884024
-118.28830845976812,34.02101908532787
-118.28826943946524,34.02104749694122
-118.28823277505535,34.021080421601326
-118.28819896227905,34.02111757977946
-118.28816846253063,34.02115863800975
-118.28814169701938,34.021203213083965
-118.28811904143876,34.021250876875044
-118.28810082121066,34.02130116172878
-118.2880873073651,34.0213535663552
-118.28807871310721,34.02140756214534
-118.28807519111511,34.02146259983346
-118.28807683160272,34.02151811642054
-118.28808366117208,34.02157354227141
-118.28809564246957,34.021628308296016
-118.28811267465058,34.02168185312373
-118.28813459464655,34.02173363018027
-118.28816117921842,34.02178311457761
-118.28819214777064,34.021829809729795
-118.28822716589008,34.021873253611105
-118.28826584956495,34.02191302457735
-118.28830777003076,34.0219487466767
-118.28835245918162,34.021980094383025
-118.28839941547892,34.022006796691784
-118.2884481102822,34.02202864052669
-118.28849799452263,34.02204547341422
-118.28854850563435,34.022057205391945
-118.28859907465639,34.022063810126745
-118.288649133415,34.02206532522868
-118.28869812169603,34.02206185175653
-118.28874549431617,34.02205355292139
-118.28879072800417,34.02204065200453
-118.28883332800464,34.022023429515954
-118.28887283432115,34.022002219629684
-118.28890882751968,34.021977405940525
-118.28894093401888,34.02194941659636
-118.28896883080063,34.02191871886718
-118.28899224948086,34.021885813219754
-118.28901097968959,34.02185122697269
-118.28902487171722,34.02181550761224
-118.28903383839368,34.0217792158532
-118.28903785617666,34.021742918532865
-118.2890369654353,34.02170718142763
-118.28903126992546,34.02167256208327
-118.28902093546357,34.02163960274939
-118.28900618781553,34.0216088235075
-118.28898730982755,34.021580715679505
-118.28896463783502,34.02155573560001
-118.28893855739508,34.02153429883115
-118.28890949839656,34.02151677489307
-118.28887792960926,34.02150348257677
-118.28884435274153,34.02149468589841
-118.28880929608121,34.02149059074643
-118.28877330780027,34.02149134226372
-118.28873694900793,34.021497022997984
-118.28870078664008,34.02150765184373
-118.28866538627474,34.021523183789206
-118.28863130496462,34.02154351047154
-118.28859908417724,34.02156846153297
-118.28856924293189,34.02159780676117
-118.28854227122031,34.021631258986446
-118.28851862379418,34.02166847769931
-118.28849871439786,34.021709073342635
-118.2884829105197,34.021752612224155
-118.28847152872764,34.02179862198711
-118.28846483064876,34.02184659757006
-118.2884630196431,34.02189600758034
-118.28846623821407,34.02194630100063
-118.28847456618809,34.02199691414397
-118.28848801968654,34.02204727776907
-118.28850655090298,34.02209682426616
-118.28853004868843,34.02214499482242
-118.28855833993735,34.022191246476446
-118.2885911917569,34.02223505897252
-118.28862831439183,34.0222759413281
-118.28866936486821,34.02231343803141
-118.28871395130992,34.02234713479088
-118.28876163787315,34.022376663763595
-118.28881195023686,34.02240170819688
-118.2888643815794,34.0224220064241
-118.28891839896608,34.02243735516428
-118.28897345006662,34.02244761208386
-118.28902897011795,34.02245269758812
-118.2890843890438,34.02245259581966
-118.28913913864156,34.0224473548513
-118.2891926597454,34.02243708607103
-118.28924440927484,34.02242196276663
-118.28929386708015,34.02240221792808
-118.28934054249738,34.02237814129532
-118.28938398053097,34.02235007568885
-118.28942376758499,34.022318412669456
-118.28945953667098,34.02228358758204
-118.28949097202657,34.022246074046066
-118.28951781308632,34.02220637796248
-118.28953985775453,34.022165031112706
-118.289556964939,34.022122584430655
-118.28956905631327,34.02207960103298
-118.28957611728535,34.02203664909547
-118.28957819716062,34.021994294665795
-118.2895754084968,34.021953094503445
-118.28956792565917,34.02191358903732
-118.28955598259442,34.0218762955301
-118.28953986985104,34.021841701535756
-118.28951993088417,34.021810258732934
-118.2894965576915,34.021782377212205
-118.28947018583543,34.021758420289345
-118.28944128891435,34.0217386999103
-118.28941037255314,34.021723472705844
-118.28937796798866,34.0217129367459
-118.28934462533145,34.02170722903447
-118.28931090658875,34.021706423776926
-118.28927737853724,34.02171053144152
-118.28924460553527,34.021719498627
-118.28921314236585,34.02173320873794
-118.28918352720066,34.02175148345942
-118.28915627477402,34.02177408501216
-118.28913186985316,34.021800719159835
